Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
438,60,1200,15,94.91,2580.65,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.85,2826.83,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.8,3218.87,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.78,3436.97,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.8,2935.48,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.81,3072.89,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.8,3105.74,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.79,3628.79,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.77,3041.38,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.73,3163.35,0.628,0.63,SS,3250.1,3.7,Good,
438,60,1200,15,94.71,3035.15,0.628,0.63,SS,3250.1,3.7,Good,
439,60,1200,15,94.71,1209.12,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.72,2340.17,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.7,2812.8,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.69,3116.79,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.71,3613.59,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.73,3038.55,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.74,3098.53,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.76,3154.64,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.77,3743.57,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.76,3167.16,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.74,3168.78,0.631,0.633,SS,3253.7,3.58,Good,
439,60,1200,15,94.73,3119,0.631,0.633,SS,3253.7,3.58,Good,
440,60,1200,15,94.76,1593.32,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.85,2260.92,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.87,3188.8,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.89,3249.71,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.94,2867.91,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.99,2958.83,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,94.99,3165.53,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95,3554.08,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95.03,2976.21,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95.06,3092.42,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95.06,3078.48,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95.05,3647.7,0.631,0.632,SS,3222.6,3.81,Good,
440,60,1200,15,95.04,3106.84,0.631,0.632,SS,3222.6,3.81,Good,
441,60,1200,15,95.03,1860.26,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95.02,2141.36,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95.03,2786.39,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95.05,2922.56,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95.07,3405.3,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95.01,3624.04,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,94.99,3052.11,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95,3128.91,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,95,3346.71,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,94.97,3776.51,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,94.94,3148.09,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,94.92,3192.04,0.618,0.618,SS,3156.2,3.88,Good,
441,60,1200,15,94.89,3229.54,0.618,0.618,SS,3156.2,3.88,Good,
442,60,1200,15,94.9,2477.27,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.9,2947.18,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.95,2950.68,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.96,3017.54,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.98,3592.11,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,95,3602.62,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,95,3104.07,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,95.01,3139.34,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,95,3521.5,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.97,3798.31,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.95,3187.19,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.92,3219.94,0.624,0.631,SS,3158.6,3.58,Good,
442,60,1200,15,94.9,3394.17,0.624,0.631,SS,3158.6,3.58,Good,
443,60,1200,15,94.95,1848.21,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.03,2399.68,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.04,2948.93,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.08,3683.36,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.12,3471.33,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.12,3135.5,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.08,3142.08,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.04,3674.94,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.03,3690.36,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95.02,3155.73,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,95,3209.77,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,94.99,3564.71,0.638,0.626,SS,2863.7,3.94,Good,
443,60,1200,15,94.98,3890.91,0.638,0.626,SS,2863.7,3.94,Good,
444,60,1200,15,95,1601.94,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.05,3067.29,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.14,2880.48,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.2,2982.56,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.25,3496.51,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.2,3599.28,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.15,3089.08,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.16,3123.96,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.15,3448.46,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.15,3764.19,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.14,3142.62,0.625,0.623,SS,3106.5,3.56,Good,
444,60,1200,15,95.14,3189.34,0.625,0.623,SS,3106.5,3.56,Good,
445,60,1200,15,95.2,2232.59,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.27,2783.92,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.34,3067.85,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.38,3784.24,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.43,3592.11,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.45,3190.96,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.47,3239.11,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.45,3734.83,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.4,3847.35,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.37,3250.24,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.35,3267.66,0.617,0.622,SS,2983.9,3.45,Good,
445,60,1200,15,95.33,3543.9,0.617,0.622,SS,2983.9,3.45,Good,
446,60,1200,15,95.34,2987.17,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.34,3023.8,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.35,3826.73,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.37,3582.52,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.4,3261.33,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.43,3274.49,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.39,3832.57,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.36,3903.27,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.35,3317.28,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.33,3315.73,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.32,3642.98,0.616,0.614,SS,3174.7,3.51,Good,
446,60,1200,15,95.3,4077.41,0.616,0.614,SS,3174.7,3.51,Good,
447,60,1200,15,95.32,2567.28,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.45,3039.12,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.55,3827.63,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.58,3590.67,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.61,3230.07,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.64,3251.3,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.64,3786.06,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.64,3899.74,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.64,3312.1,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.63,3318.32,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.61,3641.09,0.62,0.615,SS,3018.6,3.78,Good,
447,60,1200,15,95.58,4079.94,0.62,0.615,SS,3018.6,3.78,Good,
448,60,1200,15,95.56,2107.36,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.54,2663.94,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.52,3433.97,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.52,3845.56,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.55,3233.26,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.58,3215.12,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.46,3363.62,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.37,3961.01,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.35,3405.3,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.32,3241.23,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.31,3254.47,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.29,3914.71,0.621,0.62,SS,3164,3.72,Good,
448,60,1200,15,95.27,3647.7,0.621,0.62,SS,3164,3.72,Good,
449,60,1200,15,95.26,2433.84,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.26,3175.83,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.27,3762.36,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.29,3240.17,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.33,3303.78,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.36,3452.95,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.4,4071.5,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.44,3491.58,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.45,3329.71,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.44,3356.97,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.42,4052.87,0.615,0.61,SS,2976.8,3.66,Good,
449,60,1200,15,95.42,3725.61,0.615,0.61,SS,2976.8,3.66,Good,
450,60,1200,15,95.44,2007.89,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.49,2578.64,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.5,3414.38,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.53,3016.4,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.57,2882.27,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.61,2924.92,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.63,3451.95,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.64,3359.53,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.66,2955.92,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.65,2997.52,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.64,3317.28,0.619,0.617,SS,3116.1,3.52,Good,
450,60,1200,15,95.62,3594.02,0.619,0.617,SS,3116.1,3.52,Good,
451,60,1200,15,95.67,1217.63,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.75,1974.2,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.81,2615.07,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.85,2689.65,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.88,3305.34,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.9,3026.64,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.82,2902.48,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.79,2876.89,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.79,3260.81,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.79,3352.87,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.76,2898.93,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.74,3017.54,0.622,0.614,SS,3158,3.66,Good,
451,60,1200,15,95.72,3043.08,0.622,0.614,SS,3158,3.66,Good,
452,60,1200,15,95.71,1845.41,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.71,3012.97,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.72,2910.18,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.75,2943.09,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.78,2913.13,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.75,3542.44,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.7,3261.33,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.68,3014.69,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.66,3003.83,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.64,3426.44,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.63,3514.66,0.619,0.626,SS,2897.8,3.63,Good,
452,60,1200,15,95.62,3031.75,0.619,0.626,SS,2897.8,3.63,Good,
453,60,1200,15,95.6,1589,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.58,2071.14,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.57,2705.59,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.59,3318.32,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.62,3368.22,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.66,2924.33,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.68,2991.78,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.7,3226.87,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.7,3616.44,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.68,3005.54,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.66,3101.86,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.63,3095.75,0.614,0.616,SS,3152.6,4.48,Good,
453,60,1200,15,95.61,3662.76,0.614,0.616,SS,3152.6,4.48,Good,
454,60,1200,15,95.6,1929.25,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.59,2340.17,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.58,2902.48,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.58,2780.83,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.61,2854.08,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.64,3246,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.67,3354.41,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.7,2873.3,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.7,2941.92,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.69,3128.91,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.66,3505.84,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.63,2918.44,0.62,0.612,SS,3080.2,3.71,Good,
454,60,1200,15,95.61,3040.82,0.62,0.612,SS,3080.2,3.71,Good,
455,60,1200,15,95.62,1569.39,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.62,1897.79,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.61,2551.15,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.6,2674.26,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.64,3290.21,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.67,2832.91,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.7,2957.66,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.72,2831.7,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.73,3435.47,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.71,3006.12,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.68,3004.4,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.66,2877.49,0.624,0.612,SS,2927.7,3.86,Good,
455,60,1200,15,95.64,3435.97,0.624,0.612,SS,2927.7,3.86,Good,
456,60,1200,15,95.63,1190.49,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.63,1970.71,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.64,2484.2,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.66,2756.6,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.7,3200.65,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.71,2705.59,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.73,2883.46,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.77,2823.18,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.8,3334.87,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.79,2832.3,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.77,2936.65,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.75,2834.13,0.616,0.621,SS,3049.1,4.44,Good,
456,60,1200,15,95.74,3401.76,0.616,0.621,SS,3049.1,4.44,Good,
457,60,1200,15,95.77,1565,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.84,2690.93,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.84,3206.55,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.86,2710.67,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.89,2813.42,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.92,2939,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.94,3379.95,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.95,2837.16,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.94,2938.41,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.92,2922.56,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.88,3475.79,0.625,0.624,SS,3047.9,3.37,Good,
457,60,1200,15,95.85,2929.62,0.625,0.624,SS,3047.9,3.37,Good,
458,60,1200,15,95.83,1878.66,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.89,2096.72,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.95,2783.3,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.98,2887.04,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,96.01,2909.59,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,96.04,3553.11,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.99,3244.94,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.95,3019.82,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.98,2984.29,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.98,3488.13,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.96,3483.2,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.94,3032.32,0.619,0.614,SS,2934.3,3.69,Good,
458,60,1200,15,95.93,3071.77,0.619,0.614,SS,2934.3,3.69,Good,
459,60,1200,15,95.99,1493.01,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.09,2709.4,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.17,2701.77,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.2,2760.34,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.23,3044.21,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.24,3046.47,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.19,2708.76,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.13,2769.05,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.11,2882.27,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.08,3303.78,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.05,2794.4,0.614,0.617,SS,3192.7,3.94,Good,
459,60,1200,15,96.02,2926.68,0.614,0.617,SS,3192.7,3.94,Good,
460,60,1200,15,96.01,1809.65,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,96.02,2459.15,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,96.06,3185.57,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,96.06,2795.02,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,96.07,2900.71,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,96.08,3064.48,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.99,3562.78,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.91,2984.29,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.85,3026.07,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.81,2998.67,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.78,3600.71,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.75,3195.27,0.616,0.611,SS,3090.4,3.51,Good,
460,60,1200,15,95.73,3048.16,0.616,0.611,SS,3090.4,3.51,Good,
461,60,1200,15,95.77,2003.6,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,95.87,2411.12,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,95.87,2751.6,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,95.94,2841.4,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,95.99,3496.51,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.02,3087.41,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.02,2984.29,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.01,2930.79,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.03,3461.4,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.04,3329.19,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.06,3010.69,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.07,3008.97,0.631,0.667,SS,3188.5,4.17,Good,
461,60,1200,15,96.08,3338.47,0.631,0.667,SS,3188.5,4.17,Good,
462,60,1200,15,96.12,1736.9,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.16,2452.85,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.17,2841.4,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.19,3160.09,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.21,3698.74,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.13,3137.14,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.09,3132.21,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.11,3111.82,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.08,3754.12,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.05,3323.5,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,96.02,3143.17,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,95.99,3101.86,0.632,0.631,SS,3241.1,3.9,Good,
462,60,1200,15,95.96,3672.6,0.632,0.631,SS,3241.1,3.9,Good,
463,60,1200,15,95.95,2041.02,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,95.96,2951.26,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.01,2919.62,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.05,2996.37,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.09,3536.13,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.12,3605.49,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.14,3087.41,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.19,3131.66,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.23,3384.52,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.25,3823.13,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.26,3194.73,0.623,0.627,SS,3186.7,4.06,Good,
463,60,1200,15,96.28,3206.02,0.623,0.627,SS,3186.7,4.06,Good,
464,60,1200,15,96.27,1560.6,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.26,2315.04,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.27,2629.5,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.29,2778.35,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.33,3300.13,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.37,3417.4,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.4,2963.47,0.666,0.619,SS,3070.1,3.65,Good,
464,60,1200,15,96.36,3074.01,0.666,0.619,SS,3070.1,3.65,Good,
